Site,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
244,NaN,49390,NaN,7444,16321,389132,233669,45752,4858,14375,335030,45892,46983,84776,NaN,136305,20916,106097,366753,2022,145513,372693,520057,11503,0,419274,614606,NaN,NaN,131920,323993,105637,NaN,NaN,223714,7926,3075,83658,138582,2870,5456,148796,NaN,9198,NaN,15646,0,12800,0,39574,NaN,NaN,4601,NaN,73780,NaN,4402,0,NaN,18728,13380,70367,250436,64070,13440,148690,355654,33475,31468,243994,291332,7155,28575,486539,NaN,83374,6215,170334,533209,125239,13536,239802,382817,17383,8110,65260,90674,4120,NaN,18452,41410,18503,7303,47292,236401,13630,12170,121291,178146,60314,110986,329212,318673,39807,17958,119299,263464,6899,18476,233226,442829,26268,51960,261489,355092,577,13880,485011,440800,8946,2405,187184,203286,0,1321,160722,124899,0,0,9281,6905,1804,1537,101037,149194,7680,16156,185963,292509,1351,1544,50241,126637,19134
245,NaN,17938,NaN,10558,8908,NaN,10654,813,16406,1946,34389,0,14816,45635,NaN,5294,6320,77976,123337,0,98191,239266,182627,1482,0,158280,118957,NaN,NaN,171601,144370,58990,NaN,NaN,75814,5756,4295,94886,39534,557,9583,112598,NaN,0,NaN,23287,NaN,9251,14319,79691,NaN,NaN,26839,173296,71861,0,3583,7653,NaN,6148,11318,43525,163203,30939,4265,230352,276838,10395,20368,168015,107405,2371,26825,365536,NaN,28038,8628,252838,NaN,20517,6519,210392,143906,1563,0,27410,57987,2196,NaN,22941,NaN,19708,0,51597,188494,10740,1900,183505,247349,49801,131810,342996,278509,21723,25687,187684,239806,4943,20031,274998,447447,4209,47157,213971,266830,0,24650,618725,429143,1171,4105,208295,250537,0,35238,324610,209429,718,0,23034,58901,8557,1437,218669,220629,0,14204,181086,259255,791,1206,53138,47444,1935
246,NaN,2600,NaN,319,0,NaN,0,0,0,0,0,0,0,0,NaN,7985,0,2238,NaN,2881,20091,69621,125602,2316,0,0,59357,14915,NaN,18026,122478,62980,NaN,NaN,113835,12772,0,15233,NaN,8695,531,13495,NaN,11237,0,5201,NaN,7458,NaN,2858,NaN,0,1466,27045,38777,1878,0,0,0,0,1124,0,2445,2555,0,2951,4602,0,1470,5466,17071,0,535,22443,NaN,21031,238,40678,296764,50069,4493,71476,111986,174,431,17451,25381,7617,0,9347,3639,4480,0,491,79382,7473,0,4289,199187,106649,35038,NaN,207961,9540,1599,25630,146504,0,0,3069,29191,99,5640,5162,12461,0,0,68202,71262,11403,4580,33733,72625,0,2248,104465,195741,2392,0,0,16360,3094,0,1460,0,0,253,13865,66312,5590,0,6896,13646,2024
247,NaN,11643,NaN,486,5667,NaN,1360,0,1619,0,NaN,0,1755,1720,NaN,17461,1119,16027,NaN,4636,40334,117068,198621,1555,0,NaN,118766,64471,NaN,35387,189941,88666,NaN,218695,125896,14857,0,47767,NaN,24990,0,68683,NaN,69748,0,18033,NaN,36862,NaN,0,NaN,0,497,19397,77812,12187,1809,814,19092,5237,5228,5503,9039,4227,0,5843,1133,0,8240,10189,22837,903,4720,60914,NaN,35336,0,20673,87592,19587,2487,7147,34737,1267,1880,54416,69005,22206,1097,32920,12930,8406,2379,4438,71317,22233,3265,11525,113432,69691,43326,NaN,105191,1464,5613,10230,85225,2868,3049,4584,4304,0,6342,3473,NaN,443,3086,95213,77557,23474,8127,64992,59020,0,6675,124555,173828,0,0,0,50875,11976,995,11586,19189,4951,3264,16063,66059,5597,0,0,1361,0
248,NaN,188428,NaN,7509,54173,NaN,0,0,27480,4986,4574,0,13339,0,1958,8305,0,0,NaN,548,68752,6437,3260,2868,11239,14960,14389,5657,NaN,NaN,2096,11945,7276,NaN,15077,913,0,178119,NaN,0,341,256739,NaN,9364,0,94466,NaN,0,29876,52230,NaN,7808,72684,16301,0,0,10747,0,15652,0,88906,NaN,108379,26989,26684,173009,20929,14396,89834,35503,61350,3013,32197,121411,86739,22083,10085,333993,219371,25579,25451,215501,274122,38248,1869,179827,41789,2534,145201,73558,11662,2416,17884,107116,52470,6039,59360,221310,49075,28351,51408,118402,51324,4689,78540,123444,59416,19365,35574,42701,12500,4507,58382,36005,15885,0,13676,15654,6147,0,9232,46766,4097,1196,9194,47276,93526,15134,11375,97471,80663,18144,13386,256923,205101,17569,46567,223981,153785,1848,7526,45789,27299,2507
249,NaN,550,NaN,760,0,25743,1597,0,1514,4001,35762,1015,2173,0,36378,18113,0,23119,90835,12966,15359,68992,89070,0,0,3932,26999,53833,NaN,106350,177239,5928,0,NaN,60550,10708,253,32973,43946,14065,0,136765,261457,82897,0,0,6436,0,0,4983,813,287,0,122343,117553,0,670,97298,265716,26961,61997,82424,216509,10927,0,16909,35094,70343,42333,310139,274538,800,3478,623037,745099,196452,0,83553,987985,587896,279124,614972,517353,42486,183,350874,584716,150994,8696,1774,0,4360,68702,336725,92913,0,0,14254,0,352,3604,42040,24143,0,8913,38144,168210,665,1235,3873,787,949,6931,9348,2939,0,0,60520,115550,29078,1201,69457,92696,9773,18534,401282,525528,5192,29728,420985,330710,0,0,6006,1252,50,1518,101993,112865,0,57685,811920,713201,35354
250,NaN,0,NaN,0,0,0,0,0,0,1707,312790,13407,0,1350,626066,349021,9098,351855,879905,110806,254884,687991,451340,6908,0,0,379158,432132,NaN,779275,709592,116715,0,246962,351867,34124,6083,382745,638451,67659,891,822578,678070,30833,0,735,2115,0,0,0,0,414,2523,331746,284697,0,0,111787,370005,23189,96064,167529,342993,23953,0,15295,91272,67655,29625,404308,408098,4256,13809,926448,888591,164354,0,163186,1254598,726781,222701,751186,568299,26047,0,519427,1008212,143486,0,7689,5320,53632,176675,731181,302021,0,0,0,458,2831,32964,264643,156519,1295,13852,227972,527319,0,0,0,0,0,0,8939,25180,0,0,373851,653685,231482,106,262210,335857,20340,25101,730164,592127,0,38601,702553,415648,261,0,10666,77440,28285,34640,831343,683504,0,104928,1266993,1074025,4074
251,NaN,4322,NaN,2773,34647,7573,0,0,19515,0,169587,7046,11089,0,179607,109448,15535,174861,275713,9196,28479,54135,68854,6844,0,16015,108938,112023,NaN,54242,128882,100594,0,153425,99437,17684,0,77758,3214,11635,1303,167109,206124,65848,0,21416,9307,848,0,0,584,391,32704,14643,15781,475,3333,0,0,0,21041,0,9119,4282,7338,30928,2939,1808,21936,43920,2483,1981,14824,22655,2386,2154,328,58351,2199,4549,6362,34944,5114,8013,644,63765,35708,14684,36439,20199,3223,8569,9026,36186,30065,0,15764,5666,250,1023,18354,47019,57040,19963,18468,31934,51100,2865,4418,7443,1414,2079,17034,25041,59028,6094,7219,99596,181680,69475,2343,80780,86030,17323,2834,140785,220494,437,7310,165354,212822,7454,228,92333,233718,26682,24850,247913,292810,20162,7190,147844,282498,32763
252,NaN,0,NaN,0,1038,0,0,0,0,0,22087,0,0,1830,69767,52082,10672,111660,145732,3674,17339,52431,44683,3821,0,24349,126375,102155,NaN,95241,135629,82008,0,161338,124120,15712,0,32235,12430,7016,0,69286,98962,25855,0,12816,8336,0,0,2518,2391,0,0,7512,7803,436,0,0,0,0,6701,2505,8899,1272,836,11851,2019,342,11190,10179,2443,0,0,13472,13792,2724,0,36914,31902,25734,5356,36045,3710,0,0,18553,0,65,26603,6543,0,148,0,4895,719,0,3270,1794,303,0,1466,4503,1567,396,6799,9142,1078,0,0,1952,56,0,7597,2629,17110,1559,0,30221,65634,34616,2077,89907,103922,20951,3183,171304,251625,3985,2390,105464,139855,4584,0,39426,113984,9346,5764,151401,178172,2878,0,101683,188986,6470
253,NaN,0,NaN,1565,12107,453895,251702,58703,975,21231,199909,19487,2076,12261,264032,112158,16457,189033,503544,30899,59695,216177,382592,41868,246,262533,529237,406337,NaN,116435,423109,92312,0,476852,278228,45622,0,59005,154926,58640,2886,459008,828923,421884,0,0,1065,0,0,11280,21938,19369,4137,210864,176855,2900,0,1740,10731,806,0,36636,146111,56737,0,31506,184022,97222,10596,211560,324799,77818,35671,384933,491867,183676,1050,87724,517307,323964,90018,117265,142169,66534,3623,136502,385747,137678,0,45188,146221,103128,16292,140517,219927,5024,0,28670,60418,88722,51826,412228,315483,72071,14157,133980,450293,7176,0,1966,40329,8994,1272,158191,385451,60594,0,340110,613218,238234,7399,192213,328982,57395,29531,419265,456863,4608,4450,296064,347113,23382,0,80838,219666,34553,7277,466623,594779,23184,18925,565460,649283,18217
254,NaN,0,NaN,9706,45693,262306,88264,16990,477,13032,315080,13685,0,0,148231,52450,905,33091,295715,7127,10458,113578,267659,2979,0,10705,341024,302977,NaN,194743,417258,59131,0,24551,112424,22419,0,14542,31249,36010,227,199620,430053,196376,0,1078,1047,3049,0,0,3677,2905,449,46588,118933,1816,212,6951,25351,2857,0,1441,12358,9878,0,42341,253167,224827,68333,362132,483134,93994,201129,976300,928860,250115,94,117990,1111980,704989,193738,48625,96476,174904,87395,482791,741541,232514,0,51564,320373,230175,90986,180697,150559,13996,0,12126,16176,39611,12275,142741,90862,31557,34643,194056,536110,69228,0,2311,32149,5726,4057,51548,174357,15255,0,46719,221229,131887,204,34370,52709,10257,4349,542341,601376,2534,2713,344312,256038,5677,0,51500,126163,21027,1271,156899,200065,8939,51818,1265466,1150111,3864
255,NaN,939,NaN,5939,40090,428047,161431,0,0,6769,832015,20389,834,6130,387298,179876,543,59708,750124,29499,52943,382061,648544,23771,0,19300,583406,562781,NaN,239095,721888,152776,0,150663,450195,70164,0,25547,27166,38510,198,446445,1040972,458009,NaN,0,1431,0,0,2024,9217,3189,2170,120506,173363,5203,197,34315,51220,20596,658,6274,125269,90669,0,165775,791160,513093,105155,925351,1070274,245811,348489,1669762,1412989,283567,0,62519,1330477,817052,172351,113097,329784,401966,79198,777557,1520834,418733,0,30430,159430,147158,8776,318612,530470,8838,0,1436,12239,33016,31362,289939,305413,91779,26633,461739,1464895,136889,0,0,21963,10175,793,75247,376638,8012,0,125388,694370,286499,0,45608,199802,41791,3181,1053395,780385,2300,530,485411,342327,8276,0,65474,308072,38683,2243,792225,927360,8935,24959,1237657,1395065,34766
256,NaN,713,NaN,7352,36592,438552,229670,8965,0,19773,582285,50071,5148,66458,409456,126192,3678,61613,557512,34794,103379,459835,790530,42228,4224,211123,781564,538061,NaN,140779,688866,204769,3042,457840,448647,46504,3047,79682,137723,32178,0,282758,957613,569701,NaN,0,28804,9809,0,10634,36531,418,0,116811,158968,4040,0,2142,7307,2207,0,3474,75737,37722,0,22889,133146,36337,3834,196617,341749,57887,21784,439133,548820,121550,179,23813,360327,173389,14488,69040,261562,97595,976,156577,471225,165650,0,60258,183616,128446,2237,188923,428627,492,0,1803,80192,145441,98704,830453,746160,120636,1163,170174,1053863,3905,0,15141,189222,50473,10579,308938,1011392,72594,0,249720,957139,351225,5601,326156,852278,66970,32073,840456,515762,3797,131,275911,207858,3959,0,104708,526701,60481,24423,1139466,1441292,18769,1569,302267,812827,45885
257,NaN,0,NaN,44119,153043,1304079,481775,657,81057,179158,1025929,7425,88364,705889,729151,132557,0,0,58480,21491,246945,236548,279675,19467,0,8218,698363,684095,NaN,452588,866739,137634,0,25866,327331,10537,0,7752,3151,45719,247,756662,1048021,187671,0,0,0,0,0,0,1014,23735,0,216001,94434,580,424,90212,120629,19072,8782,38521,220206,110894,0,10719,119443,152715,14692,365690,429625,76260,78624,732272,917948,228084,0,32331,780279,502660,124763,45378,51871,122469,56150,630412,1166779,289018,0,3086,9850,28261,6626,255412,525478,20160,0,0,0,359,75,47908,30688,2501,1457,137376,586098,66283,0,0,6656,1238,0,9347,143009,8725,0,72628,549103,374585,0,215047,529421,30472,946,814346,680218,10412,2863,165401,219389,13958,0,30151,259503,19628,10033,591193,847001,10057,5324,356378,516222,12140
258,NaN,0,NaN,42251,117780,699888,267011,33907,1604,0,76797,3394,1407,56756,174053,18659,0,0,105755,7109,9863,74894,74668,5713,0,50592,460874,255090,NaN,142756,520264,46946,0,383659,237316,9462,833,49138,131898,19788,0,319753,981414,501275,NaN,0,0,765,0,0,2413,0,703,119955,129512,964,0,0,0,0,0,0,45289,16069,0,2925,37002,10241,220,60259,121479,12103,659,142958,319900,86602,0,0,85729,59850,11925,37117,167481,49436,392,145315,556482,159779,0,16726,152445,48662,0,77528,348138,573,0,0,0,0,0,3905,4672,0,0,13431,220404,0,0,0,5243,3265,249,23375,97707,7786,0,148798,716072,352382,2717,290726,647062,5227,1812,487618,441180,1780,0,8733,7292,3560,0,0,28896,520,0,240288,518787,14141,951,171778,234443,11897
259,NaN,0,NaN,90357,347360,2323985,870113,40482,108256,142456,1079053,23962,91289,601988,1258889,438352,0,31148,1569878,367684,917507,1275075,605988,35054,449,291628,1881018,982843,NaN,1585377,1624419,162991,0,197380,480437,56827,4902,95816,408757,34063,0,1314321,2513111,1174230,NaN,0,0,514,0,7718,84207,0,347,444293,226737,5351,0,0,1106,0,2734,13720,248290,97339,0,11651,196671,255559,17082,566864,800867,137658,3978,1633274,2743903,762362,0,22227,1225753,1250149,316746,744437,2032795,690411,32236,1200505,3387044,794627,0,41806,561166,412943,40945,713536,1469100,5990,0,0,44886,339976,478723,634920,258382,28762,0,211799,1684057,16688,0,0,15820,86607,3873,97904,597963,28403,0,39269,542102,576509,32464,486688,1168178,123892,8200,1753554,1357280,19402,0,11829,14961,1400,0,0,31734,4439,4872,1060048,1683555,69072,1742,443621,686680,86463
260,NaN,25550,NaN,6400,38260,631733,174160,0,8468,10986,127862,483,0,0,97872,89943,0,79977,1143142,174226,573266,928227,457095,95961,1520,297679,1153133,592406,NaN,1479812,1117562,33788,0,176372,306747,44869,10183,73792,297733,37373,0,712066,1103482,317848,NaN,0,14472,16675,0,86515,168810,0,0,124579,149365,4152,0,3429,15610,321,2442,0,32611,28099,0,22200,74479,87962,0,224965,440740,8000,428,823511,1876802,537612,0,101847,1253580,900352,116033,455203,1451740,367229,3668,875422,2301957,380718,6825,28932,458058,344654,11139,616494,1069678,20295,0,27946,42804,299971,474730,560628,226662,31437,21301,427770,1409944,35144,0,4312,757,95416,6376,111708,432877,11005,0,64954,598260,590149,22898,252519,586207,43770,740,1255591,946575,6295,0,82312,182092,12408,1542,31001,126288,24576,10663,1114972,1630538,13171,5276,456208,653573,39045
261,NaN,4556,NaN,27989,148029,861454,204702,0,3568,150,332996,49251,0,5065,450141,168585,1577,57675,620897,28825,45066,230555,258424,33413,0,114161,990108,213144,NaN,551864,1061526,58327,0,121513,257759,10838,0,3366,15448,7217,0,601964,1211719,307294,NaN,0,3463,1537,0,102649,341458,0,0,5319,83621,1733,0,539,443,1160,1377,0,20549,9369,0,17630,271179,292013,328,423346,664822,27862,0,395164,943639,301788,0,9601,206501,420332,27165,685407,1433646,256196,1335,1114603,1985706,302010,2321,40239,363510,228989,40075,703221,812506,2715,0,6279,0,137,1904,56600,34888,9097,1386,143770,693299,7107,0,6765,62112,31663,3835,37995,268801,2527,0,215900,1083296,742739,11693,460571,937786,37647,2066,1355920,820360,1760,5770,235079,415605,35085,0,3481,42626,7837,2823,470842,829338,5034,28004,951491,841229,8744
262,NaN,50265,NaN,918,5604,187554,7270,0,0,0,102696,11906,505,8275,191166,32832,0,7456,121077,2974,40180,37087,51989,2919,0,41169,246715,70881,NaN,165090,205659,15600,0,126969,138156,13758,0,62376,6373,1741,0,237764,294585,34076,NaN,28533,8580,0,0,47128,59853,0,2989,2849,45991,3855,0,0,1581,0,18315,0,20507,6596,3917,57025,52922,54929,28846,204606,144252,6220,0,237694,284285,52029,0,90972,135368,102898,12102,113321,166865,10609,0,212716,327991,92875,42269,32086,62496,35971,15443,229158,172522,553,3251,63643,143,1393,5245,31700,11003,1974,13509,54425,134569,0,1022,12162,43122,21336,4833,40743,134378,5434,683,371537,837032,390690,3574,234044,432692,12598,2100,459783,274209,335,3596,37686,31841,4156,3583,23028,4419,889,6462,259371,397128,0,4515,272405,276256,348
263,NaN,10532,NaN,2465,12062,36017,0,0,7289,8371,311,0,14257,2730,0,0,0,NaN,0,3918,22614,19424,3590,1995,6483,40706,0,NaN,NaN,7201,0,13306,NaN,26505,1646,4025,2297,22834,5623,3134,9881,66929,9669,18627,5001,6770,4290,0,0,26200,842,12843,38685,47697,5550,0,32970,3987,11750,4182,20119,63200,11373,5671,4932,13833,3435,6583,10272,2399,0,2132,7300,57004,14009,7865,13871,16343,2852,4583,20601,4262,4310,5452,32101,14227,2421,6797,11541,6359,3090,5539,23215,48148,715,8763,7166,4937,5339,13351,16383,12136,1855,691,3705,6758,3657,10572,14774,7344,1921,10417,8756,11233,753,654,24432,25188,8181,2551,5274,1947,0,0,0,127,634,0,1433,2361,0,0,0,3595,0,0,2272,7884,782,1449,7661,3954,5851,16583
264,NaN,2583,NaN,0,2358,NaN,0,0,0,0,0,0,488,1555,0,0,0,NaN,0,2814,14684,8326,0,136,629,11886,838,NaN,NaN,3070,0,2399,0,NaN,0,310,16732,57873,9928,0,0,38764,13411,13410,0,649,0,0,0,9466,0,5612,0,4089,0,0,3848,6850,0,0,2662,32456,380,312,0,1217,0,0,0,696,0,4940,8532,49397,14680,42090,16936,66644,42847,16587,3172,781,1755,9090,5326,3871,0,0,1366,2766,0,10029,63151,95585,2316,2820,0,4436,130,6111,17746,9560,273,0,1592,0,5912,6068,1112,3126,2517,423,540,14350,210,1707,28039,57518,30894,12824,3709,1891,0,0,0,1960,630,0,0,0,0,3665,3389,11009,3569,1370,6468,51452,14466,0,0,0,0,0
265,NaN,311976,NaN,122425,265580,620948,2943,4282,62597,18278,2990,4157,11754,41134,57408,8503,5268,48969,118333,247985,263719,262834,1978,139318,435162,1209857,132626,NaN,NaN,1055444,169387,408231,NaN,1052029,19450,171880,53785,787443,46072,11665,18349,1386020,66642,126439,605579,163078,95434,5283,70975,264775,27188,122853,457184,757842,49218,0,3397,28803,0,267,327975,911436,71527,5969,1061,102621,25422,16530,7859,15828,0,7680,232256,1018800,318517,331901,450336,956020,777584,629338,560828,619766,405782,342437,47743,666029,432045,307295,415907,374070,52657,138598,848961,1805870,16689,350471,309161,538713,158066,202557,790793,875833,30698,17907,63971,144554,195159,40883,17756,78424,65778,27928,90395,173827,8757,23419,554968,1115621,489365,371440,288053,699587,9312,599,2341,96254,125303,1040,68205,164979,1095,50952,248740,457147,43189,100239,622653,1578332,285077,1764,9991,92698,19566,3396
266,NaN,38862,NaN,0,0,17450,0,0,8045,3161,10419,0,5731,NaN,NaN,0,0,NaN,1575,0,14192,10639,1248,176,1083,30261,936,NaN,NaN,9435,0,4838,NaN,NaN,NaN,0,1946,3200,0,0,0,12906,0,3992,0,338,0,0,0,23030,1088,1889,2623,19433,0,0,0,0,0,1920,61727,115719,11536,8500,2563,19992,7618,125,0,1452,0,0,5198,63751,16839,14153,636,14054,0,271,3222,4014,103,865,0,0,0,0,0,0,0,0,157,6914,273,0,0,8196,234,109,5486,21641,3088,0,211,205,3905,685,0,3581,165,0,6079,12832,1270,0,673,2566,0,1119,1289,9854,0,0,0,158,0,641,0,1085,0,0,0,8717,0,0,837,20257,1896,0,0,0,0,0
267,NaN,2956,NaN,7485,8110,77989,569,3219,8224,0,621,0,7417,3509,11765,0,0,0,3615,17798,22181,39748,8944,35227,24415,181354,4350,1658,NaN,39714,0,42102,NaN,144968,9083,8239,13586,69204,31178,1124,0,157052,53390,13088,0,2758,8731,0,0,30198,0,0,3173,54713,3555,0,0,1546,0,0,13066,57758,4083,1887,0,18893,968,4784,1156,4969,265,1571,13945,196700,131513,118339,11265,140917,98277,79148,37822,6667,4047,4506,1508,57558,49172,27221,19523,28579,10802,8809,1095,37553,26398,47535,643,12530,2643,11098,46671,62736,13544,36657,36559,67386,49795,21813,6720,31251,30097,53308,30113,31655,3351,6773,20488,68392,33634,61346,2409,26418,0,0,0,16557,2173,0,0,5505,0,7497,0,88829,17337,4643,7306,82291,11130,0,0,0,0,0
268,NaN,25580,NaN,490,0,47766,NaN,0,0,6753,1114,0,997,NaN,0,0,2709,0,NaN,2900,32024,39521,4296,1127,1081,20851,0,NaN,NaN,11421,0,0,NaN,NaN,0,0,0,4580,NaN,0,0,15536,NaN,0,0,0,0,1728,0,11753,0,0,0,3527,0,0,0,0,0,0,31672,26603,6235,4506,2482,23679,1943,1554,2339,4905,0,0,0,25828,0,0,357,14388,0,0,2070,6102,2742,0,3145,713,0,0,531,3284,401,0,0,9375,0,0,0,10654,0,0,6266,0,1503,0,1288,4926,0,3741,2800,12829,1860,3383,9724,18320,270,0,1932,10527,1902,1946,1087,14904,0,0,89,1431,0,0,0,167,0,0,0,5962,0,0,0,16777,1730,0,0,0,0,0
269,NaN,41100,NaN,60708,134323,532799,930,41359,58695,2664,10102,10849,9336,16606,89289,764,0,0,79693,133257,294680,264226,21743,210834,229400,935958,10020,977,NaN,580907,1172,222997,NaN,NaN,26443,53254,81898,508174,125878,12859,806,1006214,162282,5036,NaN,61252,25211,4282,0,65705,18935,7345,50306,395078,23882,568,0,11160,0,0,32795,210116,20560,8979,0,126413,3657,1128,31498,85263,2444,9476,89890,820776,498862,437913,113988,824557,602183,388817,180714,102463,55887,43052,9653,354513,266219,148216,223500,205883,102602,61429,1629,188210,197736,316317,796,132960,16672,57463,182984,169021,29053,208875,205154,639698,466037,99479,33936,244762,76287,277348,150487,123801,5087,18363,28726,240021,147630,287075,25264,171177,0,1000,5456,80215,2758,0,3360,71002,25930,133481,24115,612044,98319,37950,67606,533922,97956,0,0,0,34292,16517
270,NaN,1307,NaN,309,0,184848,1451,0,1154,0,6437,0,12219,1475,38377,0,0,0,17211,8139,29000,58178,36293,59069,25421,343159,36912,29032,NaN,145120,6159,126396,NaN,161477,9354,21979,0,95124,19865,161,0,151045,74802,40917,NaN,0,637,4883,0,29218,10046,615,195,7200,0,0,0,0,0,0,3769,122396,10958,1114,0,36472,5505,18544,2570,29473,481,7202,11807,230978,97339,51141,65,60016,26983,38229,30165,14877,9617,7371,0,15739,23177,17457,4946,1841,3074,0,0,29819,40831,78370,0,23101,719,2356,9009,39166,16978,7620,324,15464,51668,8944,609,19901,11975,16195,9246,8325,4600,0,1775,58811,33665,50346,4622,264,0,465,462,9915,0,0,0,160,16180,21873,0,72974,13458,4996,9093,240175,65825,0,0,34702,0,3354
271,NaN,55791,NaN,0,0,62374,0,0,0,0,842,0,4753,0,2320,0,0,NaN,NaN,0,20915,0,646,0,2203,3445,0,0,NaN,18172,0,11168,0,NaN,NaN,0,NaN,47869,788,0,0,66249,NaN,0,0,17874,21129,10835,0,67780,12489,1515,265,0,NaN,0,0,0,0,0,16320,16764,23886,9295,0,46117,6751,771,7807,16026,0,0,347,26021,881,1042,0,61532,1185,874,0,32625,13049,630,0,14862,5971,0,3588,12408,5097,558,0,19725,0,0,0,28077,366,1767,11161,23137,735,132,1812,22819,159,1445,557,11520,302,129,7272,4848,1675,0,0,413,0,0,0,6908,0,0,0,6975,0,0,827,14351,5778,6676,3629,55233,7325,834,3746,18870,10896,0,0,0,0,341
272,NaN,32054,NaN,168,0,NaN,NaN,0,0,0,NaN,0,3274,NaN,NaN,0,0,NaN,NaN,0,26637,0,610,0,0,847,0,NaN,NaN,26615,0,0,0,NaN,NaN,0,NaN,78174,NaN,0,0,90486,NaN,0,0,12455,0,0,0,30949,4394,0,0,0,NaN,0,0,0,0,0,19366,NaN,1574,7895,0,46631,1518,776,17941,51260,0,0,821,20821,0,0,305,74031,729,203,0,34583,231,0,0,20430,491,0,15552,17534,0,0,0,29113,0,824,0,49723,0,0,3697,3013,0,0,6971,44854,1292,9612,7438,31867,91,415,16810,186,0,0,0,0,0,0,0,6794,0,0,528,5519,0,0,633,17108,394,764,2714,31412,0,4361,8296,4671,1422,0,0,0,0,363
273,NaN,42926,NaN,0,0,92263,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,0,42722,0,0,0,2516,1156,0,NaN,NaN,33581,0,2245,0,NaN,NaN,432,0,85298,0,0,0,116653,0,0,0,16414,5254,0,0,56173,0,0,0,1155,NaN,0,0,0,0,0,22415,NaN,3639,6968,0,51601,1548,0,9517,21221,0,0,0,11735,0,0,0,85287,136,1525,0,37512,0,0,0,19427,0,0,15516,14757,0,0,0,42731,455,1870,1056,58153,5747,5984,15521,40508,1088,0,16895,69454,520,4684,7545,37383,118,353,21263,2633,11160,0,0,0,0,1101,0,4218,0,0,0,3093,0,0,0,29416,0,0,4771,33902,0,603,4617,5251,1469,0,0,0,0,0
274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
